,3976,41704,52069,67,56,154,215,454,66,495,69750,52100,94,153,963,46899,23592,52327,174,2170,11158,106039,24887,16244,1450,130969,857,745,2110,148,880,8014,2807,3902,7410,54770,1010,8639,63073,97,249,7268,14458,6300,889,3414,16234,47626,3912,1284,29463,69758,645,836,1894,16242,3660,155,110682,63020,2215,296,436,25140,3277,2499,4090,4008,128,715,115,5971,158,127,604,3168,54,4605,2525,270024,52199,6828,5910,2006,9590,3735,315967,6951,1735,3498,89929,69751,6571,1192,1927,20514,1302,179281,997,6718,15675,52077,624,3140,5344,2819,873,707,129,3644,465,5268,5310,1128,1034,412,26100,7697,2574,3549,95,135,3271,18387,3657,3488,13539,3587,6460,546,18290,119455,3671,6210,69770,913,9132,1072,1762,1125,3178,119,5077,597,18928,110914,23410,5886,157981,11962,4696,5191,69,1013,1478,5919,22811,81874,4269,58460,6407,314818,73,225485,15117,1477,666,15526,85,216,6059,3501,5639,939,79882,5013,40264,272,43084,270782,195918,277,17,126915,41539,1258,909,50543,634,7739,320,2576,34948,13202,3759,20104,48309,20383,737,692,1374,3173,5969,413912,10544,296142,5568,6169,5081,15703,5083,65,3766,6318,4316,298846,104533,54773,276,12600,31668,130960,1257,5571,45953,192630,52145,2111,17678,4766,4498,5250,4429,6307,1574,3557,92866,225482,142841,5091,15869,6393,3871,90,624386,203709,3377,195132,39291,328871,540,14493,913634,416,159,787970,8543,203708,4260,5326,2118,5520,4489,270023,151543,8157,31313,1554,3939,6145,2115,2741,205452,52093,5426,1344,3154,390157,4177,17669,44301,31234,390158,84524,30210,20206,367404,1156,5640,557472,225484,23475,41537,3862,4256,4108,6492,355046,4458,65254,280,4622,36,520,19102,8506,3849,430452,2905,3600,8519,658560,211,5287,5580,225479,1297,1081,1862,5583,2589,13329,3530,3082,83,213,4494,6638,245126,214,6164,20842,43520,908833,647131,26568,413486,305734,58472,7750,16230,2101,45,80072,252862,20071,4952,4015,1019,183524,5607,45832,159322,190659,1079,2894,112429,11,145793,1018,2516,162,23004,502,105449,5285,18561,35067,66793,270791,3156,20094,10634,254,5923,970,477,12401,6574,3890,299,7957,184808,3174,355048,5003,5291,22444,5563,13619,12536,12741,5154,380879,300957,18986,64462,7663,10591,234526
3976,0,710382.7969346286,1155901.1572500158,8300726.556244612,10870011.733448194,10869025.65788701,8828752.450144935,10869310.395555966,10887402.890258728,10870563.337991867,5613.518064298899,9328708.407939414,10871229.187733386,10869398.240590991,10138133.594595386,9154567.330440765,10372249.289972583,243.91147098787715,9363880.364843626,11066710.74183902,10866111.378851984,7494721.205347991,9310814.260494774,10880772.848663162,10815288.288157701,3630.769505860186,7725433.6910375245,10870500.067845562,10560820.516982496,10870042.484200532,8288971.0997523125,10869471.751426166,10160033.8681501,10867574.27066724,10868252.385619024,9179859.914658098,8290292.163656366,10868394.848164968,1152062.950643246,10570524.213984106,9585594.120873336,9292259.033832105,9604304.08782644,10873426.631090771,8925178.143351482,10816013.365642685,10868400.69161258,417424.60029321304,10869961.67848723,8288954.360623779,7595978.958121372,7688.5791716296135,8290531.68395292,10868989.665581448,10560752.819091273,10875382.14801088,10866956.063284654,10928536.21781299,8825323.789466513,1150875.7481138697,7812398.728792647,10873584.722276758,10869588.867368953,9369112.016223904,10870790.842678186,9333362.108169345,8289029.367451942,5875.060634301324,10869344.637725882,8285791.07690292,10931259.174381414,10869205.229005955,10868934.668578885,10868468.756403808,8285649.4804498395,10869338.36945801,10871221.056932744,8909888.04884067,10870719.970244424,81691.14187372515,26018.213087424283,9582441.164117876,10870428.383448742,10868642.635470869,8815859.09853609,10868651.256799668,792369.0675315789,10866948.87866981,10334439.617432067,10869451.814800235,3630.769505860186,371375.68221897294,10870822.541259283,10926677.507757518,8281518.851441337,10870110.692352781,8290353.888694521,10870445.87612024,8998674.172012012,10863674.628667345,10902973.45622485,1162099.5198704605,8289164.3103429945,10873435.129235545,10871575.678097757,8998879.418910025,8289062.944176823,8290314.471712387,10867566.316851554,10873381.573358148,10870670.426269794,10814887.857637344,10878309.50580832,10904389.15319177,8307634.225212755,12012612.81211602,10372586.294403037,10163065.521723287,10867622.197067998,10867264.101862302,10873141.281732026,10868923.554851014,11099078.332486074,10863906.945426082,10871785.598992456,10906081.961896686,11048404.685978152,10870939.20962084,10870742.413693108,10869623.982702821,10863437.018938122,7810039.105022354,10868684.0403228,11712411.616058936,262508.64254272106,8290109.97350178,10873311.879153071,8289717.916902229,8288889.05334711,10868895.735840762,10871508.11534816,10887520.76888196,8288455.088967574,8286984.623005633,10649122.24532667,8784524.375251789,10869872.512993295,8940967.23698369,10035054.146049703,7715490.059307461,9582394.235420119,10740035.163738716,8288983.655004237,8289670.800519695,10815710.425672011,10868128.614709264,7571330.429087397,6381.3632849004025,9618049.065769725,9372281.748356963,10866015.770471094,883653.8073664533,10871738.703840232,10565034.91092426,8287193.32565072,10915469.352200858,8330269.083464969,10392857.266707573,10868518.919005001,8289536.560029339,10871414.545013364,10868630.671624463,9583460.00967755,8349937.544294627,9601479.748448577,10871440.735681262,10371838.837804846,10881053.958648348,10370085.280500758,28841.923669368454,7100.52326818837,10870288.587138835,10870404.766040793,9314053.947089506,10110741.49339113,8337215.572689551,8289236.733768188,9322621.672019394,8289586.503466276,10871495.045172201,10873981.543206029,10870950.706860254,8998975.704249727,10869930.171719171,10560594.551535487,11055697.43108445,7809814.282229426,8249764.444164148,8288906.708094446,8288675.582517038,8712390.990457162,10873467.10288304,10871087.725667112,9256661.263694903,10815077.301172812,262611.76223782054,10877911.350780247,9635812.733462997,10869524.127834367,10905302.805116927,10868831.436124722,10870653.625651,10392953.78172107,10869344.637725882,9617920.445254214,272670.2380714696,10871481.29174455,9179833.002888152,10873933.666048948,9582307.03884065,10871389.98588217,5712.83880427624,8289930.864218197,10877289.737051854,9313069.003646156,10927762.627808295,9357433.513992935,10559327.264427103,10156578.986162977,9584164.54708892,8823922.03677832,8288584.527686958,9579894.302332036,10877092.480827464,10813619.382729027,10877913.89670957,8699285.950994942,10565249.149492405,8288548.874807011,10868394.053516097,10815676.27168282,10866954.805887232,10867059.976080611,10359396.479810942,9543037.415949496,11026580.129850473,10872207.928148525,10948899.659994828,10925955.364008563,8321055.930605702,10871508.299775299,9607828.923153225,9587439.68827921,10900634.183117736,10870458.723866263,9587483.532102216,10874370.39432677,11026553.198975258,8288686.442640181,10875877.273170289,10560349.263519835,10872170.183936575,9580739.308874832,8289.930965347998,10372064.293920528,10873680.444950478,10005726.178898063,8288900.417665489,10871654.507819135,10868165.267380187,10560652.548358137,7713434.670138377,10561696.722814284,9314958.843594981,8886522.8425776,8327649.330494693,10869283.041604465,10560280.577929286,8289312.230424805,10160085.241953311,9588096.29518695,10926144.47171653,10560274.633347483,9581985.91540718,11686853.875211833,11061092.530560888,10885541.792952698,7571295.616860755,9580203.153441465,10561845.407533476,10565524.979142586,10869439.189592328,10156098.624376627,10868509.931849042,8287919.483418069,8824062.383503813,10876613.779886257,10798159.242133113,9581223.731075201,8289706.266025499,10869931.043560818,8289342.3203207385,10870001.019401055,10871913.34521025,10557868.019003227,10871446.408807734,10869465.127528226,473376.70917862066,8816095.643393602,10874044.306506166,10868597.881446512,21333.554997741994,9640995.59948454,10876003.679673668,10815092.809943348,10564745.64542445,8289871.830049803,8335766.3325615125,8289302.615912455,10896581.45952362,10872069.536521828,10294689.391904125,10868077.825552888,10814193.231995635,10869614.786322115,9597885.136117458,8289150.825205503,8290048.254213729,10554071.024840795,9581374.905168876,10868367.459781887,10870959.084986718,9582305.996077895,10412516.049168097,7916081.532833438,8712167.768846523,9256569.00522619,6232.476016087583,9312312.214214772,10867738.41637532,10870173.302745162,8339601.744619422,10871780.370650066,9620677.229677295,8824471.729879808,11057061.231653694,10876133.759044565,10869150.530533928,8301696.99600629,10873761.6850213,9618747.881819207,10867564.742446454,10564749.103343645,1151810.9293269701,8290234.002396632,7809824.101902512,1151191.6593392873,10869533.411742551,10876466.175184175,9351677.64255917,8290314.447488765,10867318.385047333,10869296.163086776,10873243.203833008,9313460.74242564,10875559.608387778,10871969.02454662,9000721.659428129,10865687.542225657,398586.3624813998,10873694.768012593,11056835.934784422,10871501.250720106,10870374.672526222,10870762.25220048,8289697.611151248,10869919.697598841,8282211.913398486,10869094.412292145,10869356.569067916,8289357.545198514,10865605.674447425,10875695.839253347,10871058.122556483,10798214.123491907,10901701.060646372,10876310.208406858,8824293.200822087,10873918.785255237,8312393.339767705,8289371.100036089,10869065.796694478,10860551.582954586,10927001.529711023,26018.213087424283,10560819.843890356,9386753.654483639,10160224.521238526,10873506.399643488,10872257.57201018
41704,710382.7969346286,0,600439.0112374054,8951746.211702844,11290224.791352442,11289205.586112376,9484992.332919806,11289370.55960328,11306555.95737837,11290797.285990547,715899.0538805836,9155106.430603571,11290465.610903207,11289706.18136742,10638589.278206173,8664040.180637116,10815266.991009196,710138.9698481798,9951578.309531467,11587287.002592765,11286056.545991072,7208125.5651344275,9140610.428755697,11299455.239267455,11207917.888480952,709507.228124961,8327319.110672799,11290725.26252674,11165115.12925943,11290230.887745325,8939303.055686919,11289746.48750523,10659506.664266333,11287720.491339225,11288272.366239462,8687008.723521328,8940662.229108803,11288558.5001867,593920.650612579,11174776.946790611,9439965.01051582,9886130.18425763,10117368.260096086,11293772.605264725,9564396.572509747,11208647.577213826,11288539.370240422,981074.1666812809,11290142.252202079,8939469.267635643,8189415.015699192,712234.5451890337,8940882.812629147,11289092.427127335,11165039.114708975,11295818.517438566,11286830.472361343,11377392.03724448,9481445.509253314,592343.4629232651,8425509.099428918,11293966.152429052,11289757.810279978,9198022.574648708,11291023.790661244,9974641.766946234,8939363.420398563,715816.9474887335,11289644.525250943,8936131.62402805,11380561.05989713,11289398.620403454,11289119.992692582,11288497.567705112,8936019.326986706,11289376.289847901,11291482.87343163,9523064.794326987,11291016.24807391,675415.5378334523,698605.744393886,9436026.8218969,11290651.483710354,11288759.576415263,9471800.368180377,11288649.601888454,114171.86240582835,11287207.047685297,10808161.70090047,11289763.90680825,709507.228124961,339010.0032867661,11291058.355884304,11375760.852074265,8931901.972153224,11290272.472626898,8940869.35348842,11290659.562321842,9656541.331263736,11283061.620033465,11334650.956629623,600616.0966474182,8939521.762468383,11293454.746925533,11291960.963599104,9656736.269634224,8939393.69094934,8940525.51288607,11289303.38133777,11293573.43262366,11290904.636929082,11208144.294828681,11298686.611793684,11355981.837046415,8957853.382944405,12542211.770947604,10815551.930978347,10663595.58731174,11289352.028899547,11287116.60370515,11293194.106251273,11289219.49136037,11590524.816252561,11285354.563672883,11292097.140519772,11338630.204267032,11567940.343668,11291191.931429656,11290964.490905777,11289790.006457089,11283056.058177618,8423728.59803096,11288731.625889855,12237026.610968882,447879.2630971612,8940449.871628625,11293657.823538514,8940142.655606663,8939252.378797984,11289082.74245924,11291798.884107793,11306631.068296032,8938784.790641272,8937325.913880441,11044457.962658916,9440766.679524506,11290074.40471034,8725992.323114492,10585086.739974467,8316658.1789343655,9436240.331408132,11335017.908021478,8939359.154565401,8940033.123133518,11208643.634527786,11288418.938238472,8164352.83869397,716746.9372674688,10130562.291508704,9191641.151371371,11285947.643388644,173820.75816642313,11292113.678049248,11060366.024508538,8937482.149429673,11360801.590905411,8981582.611844175,10982405.742165945,11288662.01910779,8939897.004364876,11291745.597478068,11288680.133333517,9437539.31056623,9000934.005954653,9371641.800599184,11291624.21659521,10814759.629630754,11300156.65990421,10812943.441516148,698116.235639425,707354.5318455737,11290487.350200677,11290632.371705245,9902632.437021818,10610020.301491318,8988445.633835936,8939524.992972022,9152700.823517662,8940101.671936467,11291888.049569365,11293111.568589078,11291185.271600299,8809589.296747176,11290131.411445068,11164911.747391757,11575447.639320884,8423472.315954093,8901829.50636527,8939272.094081206,8939027.012802709,8526847.100881012,11293560.533015596,11291298.03421874,9159098.443112262,11208047.208270164,447776.24582828325,11298275.032052984,10290953.764052143,11289670.91164263,11349717.599075109,11288950.323529229,11290882.425555766,10982507.310650704,11289644.525250943,10130423.21202213,439765.1393624012,11291913.269734826,8689212.564387638,11294273.813772539,9436157.012130916,11291544.293266406,714737.3719855133,8940394.699859083,11297761.839970887,9142523.446598109,11376687.090043508,9179752.087772755,11163650.88512909,10656020.190286312,9437897.877660168,9432138.55773535,8938880.425340729,9433393.39159702,11297435.667115862,11206732.96846486,11298221.990714384,8511828.478292214,11060584.461250953,8938851.701719133,11288443.706570739,11208318.30555794,11286959.393058736,11287160.561760336,10803631.395030186,10079087.1573538,11546430.826262213,11291392.586875081,11411353.47654025,11374970.550137836,8970513.482425004,11291842.421796855,10120049.781058384,9441915.722247846,11332425.9263654,11290708.619841518,9441320.603667594,11294418.969494238,11546422.434401313,8939146.555568105,11296199.340206854,11164632.854986293,11292447.158545358,9434629.348698948,711103.9642970768,10815149.238271516,11294098.58403086,10554103.43965856,8939372.74063058,11291988.90971111,11288238.776723469,11164911.038469655,8314450.056820373,10986604.495823527,9143996.567676134,9542455.967944356,8978880.655110363,11289309.677337024,11164570.848721985,8939713.121385334,10659603.50798402,9441774.201991107,11375446.16782151,11164565.422244208,9435820.795328297,12221472.605782717,11580575.504456285,11306227.538862022,8164886.952102454,9434046.624516288,10986769.17164357,11060847.163691891,11289578.02900709,10655644.969246695,11288650.87816302,8938392.536519429,9480016.073143719,11297107.01757867,11207727.12002262,9434662.341490611,8940043.178855225,11290124.021688484,8939628.203978037,11290200.717368245,11292224.603732944,11040157.96682678,11291779.80052979,11289756.926456163,1015427.6050608371,9471249.19917693,11294086.09713276,11288668.839395234,693020.3218669954,9410043.708403314,11296352.241136879,11208083.3438977,11060107.229470298,8940404.92175088,8986908.773774857,8939657.808531018,11325076.117870694,11292337.90502411,10824214.118875384,11288138.848101348,11207114.668584654,11289781.405123645,9453375.231584847,8939455.752415705,8940573.741114458,11036253.380620405,9434833.637178522,11288424.84969798,11291211.441595692,9436004.882767055,10912453.13987058,7573997.124893244,8527405.987725714,9159044.4506756,704365.4392932354,9142550.68946024,11287537.192882992,11290395.203002913,8990624.987183725,11292053.678746058,9389421.473292548,9480378.980262198,11576586.767729888,11296767.471513491,11289243.454963932,8952785.816906063,11294124.446769444,10131551.165681269,11287777.450254496,11060115.66211349,599045.2720604604,8940602.173860474,8423494.455003852,593345.217385959,11289852.813383957,11296467.286890246,9941082.389907936,8940658.041496988,11289022.078977467,11289378.551982896,11293335.622933136,9140482.737383094,11295864.243445653,11292440.824105537,8811366.307522524,11285884.47712647,313171.63420168485,11293849.663543718,11576444.550807169,11291821.189998688,11290598.52593843,11291034.56143568,8940056.765716475,11290157.184868408,8932882.311774513,11289248.818505157,11289683.059273012,8939704.753708446,11285184.17608078,11295650.618288334,11291387.511079635,11207781.143607657,11333451.478358626,11296725.839991024,9479753.708710045,11294263.331759563,8957383.05338119,8939921.460180696,11289292.34615281,11280028.326462094,11376118.723314483,698605.744393886,11042255.482074482,9211369.428957012,10659659.997003185,11293610.679847868,11292720.84808569
52069,1155901.1572500158,600439.0112374054,0,9063163.398218812,11074349.393933209,11073305.866753198,9603947.366499329,11073352.102390945,11089511.442063158,11074937.787744146,1160419.9306089673,8590867.136115335,11073631.543527577,11073927.98643719,10513610.09747366,8072285.742556888,10626067.00122368,1155678.760737395,9946544.365306193,11478789.683499552,11069951.910279145,6619525.727167033,8577435.86246779,11082007.266276963,10966356.374358976,1156639.9935908415,8356161.316911795,11074857.75762613,11177017.570619639,11074331.26662803,9049396.551551163,11073935.404944649,10533217.325108953,11071799.61609006,11072223.31437192,8095743.690739951,9050824.504179109,11072648.00451763,7359.725566617505,11186540.33704191,8883836.23787444,9890941.740643756,10011408.327915048,11077999.138914049,9648496.303856688,10967084.602691453,11072604.542348107,1247773.6195295497,11074235.663706372,9049934.718224872,8206353.308537258,1160795.0451499003,9051005.050116153,11073117.95677045,11176928.670249214,11080117.328735165,11070650.296701372,11189722.761873748,9600169.320149574,8916.748395599328,8471582.782355571,11078225.91268948,11073842.896904722,8634443.720534934,11075161.497498421,10059995.339782968,9049460.794585386,1161766.3953055348,11073858.925916884,9046263.36498151,11193329.849528315,11073510.556001175,11073226.24963647,11072455.368320597,9046211.512409668,11073335.9821637,11075645.212547498,9561272.87818317,11075216.121181084,1090770.4631796964,1155237.6165955132,8879650.789427154,11074782.515987035,11072801.672989324,9590198.112675017,11072576.322145585,637026.092530791,11071400.0567544,10651609.092747279,11073989.320893811,1156639.9935908415,837537.3843725502,11075198.596923985,11188341.31745692,9042148.138610326,11074346.414271086,9051326.793823496,11074781.298610529,9777946.131309852,11066434.208311789,11129788.814142708,11880.736186945613,9049665.785835791,11077363.832262617,11076240.56947484,9778117.395584915,9049484.130305912,9050364.736555994,11074932.0241593,11077650.425545914,11075044.536379218,10967164.394707205,11082904.308196658,11171338.70195431,9067595.835827677,12436824.290063163,10626296.180424565,10538505.674855575,11074973.168330222,11070912.66980489,11077137.829499468,11073433.421441372,11447493.793017682,11070730.245908707,11076303.325076548,11134610.248870542,11458324.070630163,11075347.682264771,11075092.01284313,11073871.973013103,11066655.918018365,8470767.769854957,11072705.955378573,12128070.15979838,927136.8275352956,9050552.053024478,11077885.247526404,9050419.787236884,9049410.13378098,11073190.94748531,11075987.085161176,11089544.10573955,9048877.082061497,9047451.360329453,10806705.703195445,9560004.101294685,11074189.262653857,8151039.152388856,10522167.508870203,8344463.0437715845,8879949.071714578,11330875.703204,9049541.024941783,9050183.729689868,10967358.884227375,11072633.775371952,8180866.576454431,1161839.9631004327,10023837.56999531,8625226.458614912,11069830.850583097,539483.7319642933,11076381.946279913,10926094.160071982,9047499.679399664,11169618.452995917,9093408.253945757,10972550.676160403,11072730.543940999,9050044.672710696,11075973.734033857,11072656.714312304,8881321.148288611,9111983.44011755,8791883.121464333,11075708.608453179,10625464.08179377,11083114.13097469,10623597.944293,1156019.1502661686,1155953.3861784686,11074595.83281194,11074767.975053916,9899281.353909511,10483896.105462864,9100055.310986463,9049528.012316601,8589584.188075824,9050563.523703657,11076175.811095772,11076152.196174074,11075323.270385643,8241475.886041629,11074245.173478922,11176852.20701457,11466033.016003309,8470461.628022972,9015720.71692774,9049433.919828197,9049161.998529479,7960493.347022206,11077541.126519205,11075411.34438718,8620866.810732171,10966801.31394912,927057.3141910243,11082482.858844878,10402509.846995803,11073734.967923617,11157678.64786441,11072992.800746722,11075017.197082719,10972659.171943553,11073858.925916884,10023687.032192534,904899.188856302,11076239.06062423,8097490.568534185,11078490.617342057,8879867.23899987,11075600.721081829,1161426.9995853323,9050749.916591875,11082080.13508762,8579240.108283821,11189094.874660403,8614236.67210181,11175611.040376913,10529721.639172418,8881565.375670461,9462859.035973812,9048903.220134446,8876995.821385322,11081630.117717627,10965631.178790998,11082375.723171026,7944945.004334163,10926315.687599415,9048888.800435625,11072422.368539572,10966765.20160481,11070905.766924145,11071199.42957188,10615776.102947813,10001866.150711581,11437376.56375534,11074500.438861474,11237745.391720574,11187486.566283518,9078626.28074853,11076072.793361582,10013056.788424501,8885816.407882271,11127696.333155952,11074865.470860584,8885013.235502752,11078348.715585455,11437390.981273456,9049502.336771002,11080382.983370623,11176521.037198085,11076616.638548281,8878356.665238196,1160119.0994198718,10626019.290214863,11078393.292015253,10489227.08900316,9049751.947814988,11076218.382314064,11072242.46589395,11176756.585184926,8342034.017164472,10777774.605370259,8580582.79980743,9660393.326679355,9090555.123350518,11073258.841595037,11176470.287999148,9049944.43814527,10533366.312348004,8885413.5178086,11188256.264511075,11176465.739277845,8879526.945732595,12125272.578170681,11470791.310214646,11090687.616449578,8182255.683382078,8877760.184717996,10777953.816587698,10926561.155183226,11073635.04019051,10529471.722671807,11072717.380555468,9048779.639210159,9598388.866236622,11081451.294709006,10982178.185977887,8878241.691254105,9050141.93599057,11074229.742043886,9049625.709335389,11074312.412519142,11076429.489667036,10891242.722153781,11076009.957446733,11073962.494036572,1255997.9887096372,9587969.653945874,11078011.85927337,11072666.583248386,1145634.8106339267,8829962.954625469,11080560.644777484,10966856.363588383,10925872.561842836,9050901.365158737,9098348.68074258,9049796.337459303,11117108.35362063,11076499.820343312,10732938.133570394,11072131.096742403,10965831.011330405,11073864.024006039,8897579.572343558,9049493.179699015,9051053.562993757,10887249.111074315,8878419.131075319,11072411.246910559,11075366.678019516,8879665.994577225,10784699.703449482,6976848.903387226,7961282.712572992,8620827.61215663,1151189.0721340443,8579506.695447559,11071277.249231156,11074527.111311102,9101796.352881981,11076222.715037216,8809302.876307948,9598650.094028683,11466887.373827806,11081252.30808884,11073258.131173981,9064337.932368064,11078364.627539203,10025166.817662738,11071921.310674058,10925886.661901282,5781.837758820057,9050760.981129788,8470503.87850219,7581.922194690562,11074084.68445697,11080334.100444097,9938693.85696952,9050766.393440247,11074620.1559812,11073381.81785892,11077317.026922517,8576465.673142117,11080033.475001939,11076801.454942977,8243257.940874737,11070028.030634237,829432.1395592561,11077888.201141339,11466848.159021217,11076037.821333935,11074730.720931426,11075210.781590486,9050200.760876378,11074306.284366567,9043708.228109442,11073323.728826256,11073923.242428599,9049826.704424938,11068727.296632184,11079478.563493637,11075616.884089626,10982230.956303498,11128672.156134589,11080997.038126694,9597074.394340405,11078484.533688843,9056673.20238162,9050456.30368982,11073437.646798836,11063513.068693351,11188731.480463523,1155237.6165955132,10892369.04585397,8646466.144310748,10533326.024835657,11077601.50845081,11077070.873513075
