1.854018980433779218e+00,2.025719931532233886e+01,4.133927797191176069e+03,9.166923504151146318e+00,2.433666712041470873e+03,1.621229494255937320e+00,2.731808198912529573e+00,1.334540177558237062e+00,2.591807488280871439e+03,3.956205721113834898e+03,0.000000000000000000e+00,2.337308500849988313e+00,4.128009100682365897e+03,2.219480714335947180e+00,5.551887650090625570e-01,3.865587901153898656e+03,4.128569131123669649e+03,3.591090434458097207e+03,1.168862490538670727e+03,4.128477905156132692e+03,4.131781872387689873e+03,3.044835711074380811e+02,2.435439692357058902e+03,1.216770976199476081e+03,1.146217792641433107e+03,3.042697219198643097e+02,1.939382242074248808e+00,1.504683017534846678e+00,1.084531382900858625e+04,5.305133180711218976e+00,2.712489072613877397e+03,1.167879883762290794e+00,2.374072600200355154e+00,1.426946402457492491e+00,3.501589222920356015e+00,1.644928812562264056e+03,1.224834784699248225e+00,1.855353713529433080e+01,3.888153943345330390e+03,1.126542371560450010e+04,9.113669470845525211e+03,1.043141952992210099e+04,1.104854416317603682e+04,1.084545417142234146e+04,9.137047003315208713e+03,1.105411296324410250e+04,1.084118248461362782e+04,1.085024031795863448e+04,7.507215923417308659e+03,1.084867329407209036e+04
6.086267531084267324e-01,2.015673581243081358e+01,4.133162598442238959e+03,1.095645288119922256e+01,2.431829891762752595e+03,7.406959030356090601e-01,1.390291361168696449e+00,1.677611778820912836e+00,2.590910822564821501e+03,3.955147938876817534e+03,2.337308500849988313e+00,0.000000000000000000e+00,4.127253688661832712e+03,1.178278613692716470e-01,2.188227174871806735e+00,3.865471885928748179e+03,4.127814596697254274e+03,3.590094981231206475e+03,1.168094848429486092e+03,4.127722464341734849e+03,4.131025978598081565e+03,3.066459751786901506e+02,2.433608701481816297e+03,1.214608854045134876e+03,1.145431210441341136e+03,3.064300923025044767e+02,3.190027949229161219e+00,8.616005118155767306e-01,1.084656915997078977e+04,3.176164965969783704e+00,2.711594339884476540e+03,3.380462010631630765e+00,1.161676743584015181e+00,2.340760800183943058e+00,5.599309168853142893e+00,1.644620261817420896e+03,2.451830187016980300e+00,1.945432375307392192e+01,3.888158105364069797e+03,1.126685279721921870e+04,9.115814345284141382e+03,1.043269311259339702e+04,1.105013248038908932e+04,1.084670956445319825e+04,9.139187549685437261e+03,1.105569996368519242e+04,1.084243663343241315e+04,1.085149380107715115e+04,7.509547583163477611e+03,1.084992818848838760e+04
4.127108682036479877e+03,4.146428951173105816e+03,1.803282061899443534e+01,4.136207456069197178e+03,2.421068039318177398e+03,4.127338414884539816e+03,4.125933379145430990e+03,4.126813458261722189e+03,1.549510611481797923e+03,5.574420010207891210e+02,4.128009100682365897e+03,4.127253688661832712e+03,0.000000000000000000e+00,4.127291623522675764e+03,4.127454880822652740e+03,1.074743476238325229e+03,1.625199759986796222e+00,6.702826907418794917e+02,2.959177090205988407e+03,4.714547946925486954e-01,3.864443237733512060e+00,4.333976917826983481e+03,2.411794359625488141e+03,3.433526640582154869e+03,2.981959413072112511e+03,4.334331823612674270e+03,4.126250031228145417e+03,4.127358127796460394e+03,8.271704998911982329e+03,4.127976787330717343e+03,1.430139838234292938e+03,4.127732530957322524e+03,4.126261683650195664e+03,4.126582489459225144e+03,4.127117833197862637e+03,2.532219270842434071e+03,4.126800372883718410e+03,4.146561916392270177e+03,1.259188611296091267e+03,8.921157960742695650e+03,1.188582008967564980e+04,7.941205316467860939e+03,9.030168771330818345e+03,8.271924713315273038e+03,1.192013498505504504e+04,9.032271721760649598e+03,8.266248859367708064e+03,8.273106884481525412e+03,9.443873626119397159e+03,8.273950640674827810e+03
5.132600410394323465e-01,2.015545529066475439e+01,4.133201026975939385e+03,1.086133561618100707e+01,2.431922389457427016e+03,6.260329110812672404e-01,1.396353785534519165e+00,1.581305432206068007e+00,2.590955864865178683e+03,3.955201125275968934e+03,2.219480714335947180e+00,1.178278613692716470e-01,4.127291623522675764e+03,0.000000000000000000e+00,2.073846390553060193e+00,3.865477575693557810e+03,4.127852487298338929e+03,3.590145020058879254e+03,1.168133325582193493e+03,4.127760400658600702e+03,4.131063937788335352e+03,3.065369521878376418e+02,2.433700904713393356e+03,1.214717785843032971e+03,1.145470641376093454e+03,3.063211713764865181e+02,3.096912577301656810e+00,7.466628052557610085e-01,1.084650576931025898e+04,3.276766418414278625e+00,2.711639286697384250e+03,3.264739127148823528e+00,1.141833710025164539e+00,2.245824067965488169e+00,5.488882147386814125e+00,1.644635611717842721e+03,2.349940876731310802e+00,1.940329307230958378e+01,3.888157736777771333e+03,1.126678065488354514e+04,9.115706269398451695e+03,1.043262880151315403e+04,1.105005231742482465e+04,1.084664617066611572e+04,9.139079692537776282e+03,1.105561986704672745e+04,1.084237330231597844e+04,1.085143050351835700e+04,7.509430049087815860e+03,1.084986481982788791e+04
1.625116543739957509e+00,2.074892071633204438e+01,4.133373437605455365e+03,9.679633557764468321e+00,2.433183813742302391e+03,1.447820095819329023e+00,2.313744197324617780e+00,8.514861244254584571e-01,2.591252308533038104e+03,3.955652373026242913e+03,5.551887650090625570e-01,2.188227174871806735e+00,4.127454880822652740e+03,2.073846390553060193e+00,0.000000000000000000e+00,3.865064220973308238e+03,4.128014924316089491e+03,3.590535990361287986e+03,1.168308077176623783e+03,4.127923684870803299e+03,4.131227645408966964e+03,3.048739599662143291e+02,2.434955696151622305e+03,1.216381497948503238e+03,1.145663147279811710e+03,3.046610153746402148e+02,1.474134752404992144e+00,1.327248152015331861e+00,1.084499333397497139e+04,5.297714781819195196e+00,2.711933890203217288e+03,1.199943435587593088e+00,1.975321948467246402e+00,8.747143078912481551e-01,3.435423839167613291e+00,1.644391629415640182e+03,6.939941365319616251e-01,1.910804548118886004e+01,3.887640436246868830e+03,1.126514568876080739e+04,9.114066599378616957e+03,1.043110325428149918e+04,1.104831009416442430e+04,1.084513369066187261e+04,9.137445925889805949e+03,1.105387850789200274e+04,1.084086171784000180e+04,1.084991939835461017e+04,7.507461392682435871e+03,1.084835269870607044e+04
3.865169444151750213e+03,3.885616678991782010e+03,1.092770655010271184e+03,3.872338939278567977e+03,2.846140851338400353e+03,3.865350342058394290e+03,3.864082657819952146e+03,3.864602161722074470e+03,1.645114034058428160e+03,1.536131561079427001e+03,3.865587901153898656e+03,3.865471885928748179e+03,1.074743476238325229e+03,3.865477575693557810e+03,3.865064220973308238e+03,0.000000000000000000e+00,1.073510994735491522e+03,1.393893396747165980e+03,2.761381165655116092e+03,1.074954531800266977e+03,1.076853842465006210e+03,4.003753524591769747e+03,2.836459482456040405e+03,3.503198311380401719e+03,2.786096015298407110e+03,4.004262914304267724e+03,3.863671818500372410e+03,3.865336350558179220e+03,7.706583873698348725e+03,3.867020074895352082e+03,1.566449961197796029e+03,3.865009123024230576e+03,3.864351607243440867e+03,3.864208105062362847e+03,3.863797258566245546e+03,2.230026545912620804e+03,3.864371454304444342e+03,3.883379099805647002e+03,1.886804511364777284e+02,8.307607350725977085e+03,1.087050092978527755e+04,7.341398116692857911e+03,8.335082282551005846e+03,7.706785324051980751e+03,1.090561246659222888e+04,8.338093855431208794e+03,7.701382719400607130e+03,7.709109581312795854e+03,8.388491688756246731e+03,7.709234875735081005e+03
4.127669355567026287e+03,4.146992317026868477e+03,1.931946287634626458e+01,4.136765859796940276e+03,2.422370924777123491e+03,4.127899030979478084e+03,4.126494114467578584e+03,4.127373724021284033e+03,1.550230187668124927e+03,5.590669504370777076e+02,4.128569131123669649e+03,4.127814596697254274e+03,1.625199759986796222e+00,4.127852487298338929e+03,4.128014924316089491e+03,1.073510994735491522e+03,0.000000000000000000e+00,6.716049630586364856e+02,2.959741118317607743e+03,1.578296087941341463e+00,3.988187395682647907e+00,4.334448914207609050e+03,2.413096049542521087e+03,3.434489310256461522e+03,2.982528537081429477e+03,4.334804067650602519e+03,4.126809737739931734e+03,4.127918696512800125e+03,8.270145468670008995e+03,4.128538922019757592e+03,1.430877092001644996e+03,4.128292111207014386e+03,4.126822351910380348e+03,4.127142507740892142e+03,4.127676519869110962e+03,2.532578631509697971e+03,4.127360324859773755e+03,4.147121880589082139e+03,1.257920368570353730e+03,8.919579133998360703e+03,1.188501205608882628e+04,7.939627942036223430e+03,9.028560767028084229e+03,8.270365175267852464e+03,1.191933042142401791e+04,9.030663982912570646e+03,8.264689424642167069e+03,8.271547919654971338e+03,9.442859978279004281e+03,8.272391323975729392e+03
3.590016240341362845e+03,3.608468724324326558e+03,6.657806264727298640e+02,3.599692149736464671e+03,1.750963174395239321e+03,3.590260571205213182e+03,3.588830950229966675e+03,3.589836534660591042e+03,1.008401139516559510e+03,3.800110261588642402e+02,3.591090434458097207e+03,3.590094981231206475e+03,6.702826907418794917e+02,3.590145020058879254e+03,3.590535990361287986e+03,1.393893396747165980e+03,6.716049630586364856e+02,0.000000000000000000e+00,2.431364960422922650e+03,6.706421097235466959e+02,6.729353586702314942e+02,3.820897781425819630e+03,1.741712687298503170e+03,2.803385567597556928e+03,2.452357854286454312e+03,3.821178055678055443e+03,3.589432570191641389e+03,3.590293372067265864e+03,8.905441266511634240e+03,3.590471849421031038e+03,8.898290349119325811e+02,3.590941147232950698e+03,3.589175928703240970e+03,3.589676009889341003e+03,3.590579614840743034e+03,2.077135693930513753e+03,3.589911043637033799e+03,3.609547896342535296e+03,1.576992835718092692e+03,9.543872088955004074e+03,1.180790861290528119e+04,8.565589210179574366e+03,9.626971145042300122e+03,8.905657164950160222e+03,1.184038849133797157e+04,9.629411411658624274e+03,8.900033493738555990e+03,8.907107861054482782e+03,9.481973150488029205e+03,8.907786067531129447e+03
1.167952810294797928e+03,1.187252441855180450e+03,2.965067875693184305e+03,1.177091452951058045e+03,1.573637501755883477e+03,1.168183300292160993e+03,1.166776720587984528e+03,1.167663281785382651e+03,1.426497963176758503e+03,2.801680203254066782e+03,1.168862490538670727e+03,1.168094848429486092e+03,2.959177090205988407e+03,1.168133325582193493e+03,1.168308077176623783e+03,2.761381165655116092e+03,2.959741118317607743e+03,2.431364960422922650e+03,0.000000000000000000e+00,2.959645766465074303e+03,2.962947762336130836e+03,1.389640706571608462e+03,1.571431146085241380e+03,9.754614363707180473e+02,2.471787062379430111e+01,1.389914222817836162e+03,1.167108770253416651e+03,1.168203650306992358e+03,1.011494079468082055e+04,1.168806064089913207e+03,1.546944660676856984e+03,1.168593418009865900e+03,1.167105893556101137e+03,1.167436100579182721e+03,1.167996045145594280e+03,5.513464586830094731e+02,1.167655035158946930e+03,1.187415966102824541e+03,2.808480545899001299e+03,1.061515363223295026e+04,9.911152729535226172e+03,9.713797623928705434e+03,1.048922703494288362e+04,1.011510817122784647e+04,9.938236944334908912e+03,1.049394318695505899e+04,1.011030976964546971e+04,1.011896945269475509e+04,8.002119418629724350e+03,1.011806545668127546e+04
4.127577465427198149e+03,4.146897645295787697e+03,1.783765378591415640e+01,4.136676313471409230e+03,2.421433354806252282e+03,4.127807200161350011e+03,4.126402160508723682e+03,4.127282255033158435e+03,1.549971449070976178e+03,5.575648159244433373e+02,4.128477905156132692e+03,4.127722464341734849e+03,4.714547946925486954e-01,4.127760400658600702e+03,4.127923684870803299e+03,1.074954531800266977e+03,1.578296087941341463e+00,6.706421097235466959e+02,2.959645766465074303e+03,0.000000000000000000e+00,3.396365882576012130e+00,4.334447807690535228e+03,2.412160041671166709e+03,3.433963014081991332e+03,2.982427915607387149e+03,4.334802709795403644e+03,4.126718846294720606e+03,4.127826914629038583e+03,8.271466344645437857e+03,4.128445522489060750e+03,1.430599435516045332e+03,4.128201350141086550e+03,4.126730467216331817e+03,4.127051294334637532e+03,4.127586681453842175e+03,2.532690602124487668e+03,4.127269179927472578e+03,4.147030722983991836e+03,1.259385046648608068e+03,8.920938162133454171e+03,1.188615989856167107e+04,7.940983964238499539e+03,9.029989030178425310e+03,8.271686065987327311e+03,1.192047559672844000e+04,9.032091491908191529e+03,8.266010120243648998e+03,8.272867728765620996e+03,9.444159603255318871e+03,8.273711796725485328e+03
4.130881100863204665e+03,4.150199883229519401e+03,1.634473991590393993e+01,4.139981116767438834e+03,2.423771346978277052e+03,4.131110865247027505e+03,4.129705764100449414e+03,4.130586100984198310e+03,1.553173351398552995e+03,5.580359359846129337e+02,4.131781872387689873e+03,4.131025978598081565e+03,3.864443237733512060e+00,4.131063937788335352e+03,4.131227645408966964e+03,1.076853842465006210e+03,3.988187395682647907e+00,6.729353586702314942e+02,2.962947762336130836e+03,3.396365882576012130e+00,0.000000000000000000e+00,4.337791292346708360e+03,2.414501068541399491e+03,3.436917575656867484e+03,2.985727232005775022e+03,4.338146099355119077e+03,4.130022980554825153e+03,4.131130604179802503e+03,8.270134641764536354e+03,4.131748401494487553e+03,1.433787423952156814e+03,4.131505549323203013e+03,4.130034105429090232e+03,4.130355267926325723e+03,4.130891340109421435e+03,2.536068319533572321e+03,4.130573187683330616e+03,4.150334723178172680e+03,1.261185859319714382e+03,8.919750736608053558e+03,1.188888785842658581e+04,7.939784829131121114e+03,9.029105046943388516e+03,8.270354416395241060e+03,1.192320852298377395e+04,9.031203831033320967e+03,8.264677766046785109e+03,8.271532171809381907e+03,9.446547164209798211e+03,8.272378635805709564e+03
3.062960110783197365e+02,2.993199287736510996e+02,4.340856034896412893e+03,2.960127423171903160e+02,2.727853106292108805e+03,3.060358547892425918e+02,3.071876893343380743e+02,3.057180897930531387e+02,2.814792064138979185e+03,4.191161712497755616e+03,3.044835711074380811e+02,3.066459751786901506e+02,4.333976917826983481e+03,3.065369521878376418e+02,3.048739599662143291e+02,4.003753524591769747e+03,4.334448914207609050e+03,3.820897781425819630e+03,1.389640706571608462e+03,4.334447807690535228e+03,4.337791292346708360e+03,0.000000000000000000e+00,2.729323952669917162e+03,1.521254273951016330e+03,1.368950131955941288e+03,7.303376910102625796e-01,3.050355567352037838e+02,3.059329781721446579e+02,1.079102115807518567e+04,3.085142983542002071e+02,2.934927409130109481e+03,3.038146107952670150e+02,3.068441041135157548e+02,3.054030788929703135e+02,3.025407001851490350e+02,1.816046263617030036e+03,3.051336424026522423e+02,2.924527772137280408e+02,4.012339543523611155e+03,1.118373319770706257e+04,8.809234848741238238e+03,1.037481348931893626e+04,1.094129372795350173e+04,1.079115191852495809e+04,8.832641064165181888e+03,1.094707520095016480e+04,1.078707393384012721e+04,1.079622254987110500e+04,7.218624452269385984e+03,1.079444309534598324e+04
2.433806154975911340e+03,2.446422504643392131e+03,2.407491801285152633e+03,2.444554608712344361e+03,9.717506970469313998e+00,2.434077659233545091e+03,2.432733331706588160e+03,2.434113338673362250e+03,1.237803667725193236e+03,1.985223395276765814e+03,2.435439692357058902e+03,2.433608701481816297e+03,2.411794359625488141e+03,2.433700904713393356e+03,2.434955696151622305e+03,2.836459482456040405e+03,2.413096049542521087e+03,1.741712687298503170e+03,1.571431146085241380e+03,2.412160041671166709e+03,2.414501068541399491e+03,2.729323952669917162e+03,0.000000000000000000e+00,1.308569937468641683e+03,1.576646342937673126e+03,2.729289124946389620e+03,2.434401473720870399e+03,2.434158783824241254e+03,1.053995742892355884e+04,2.432546570305715250e+03,1.287097544211386094e+03,2.435820388582388205e+03,2.433100845027133801e+03,2.434256255200314172e+03,2.436521084455714572e+03,1.675321870660187415e+03,2.434529857028280730e+03,2.451156609126193871e+03,2.975480357489472226e+03,1.114383463761580606e+04,1.146664880048578743e+04,1.017759689619728670e+04,1.115507131967093483e+04,1.054016172232573081e+04,1.149278891761358682e+04,1.115840281366700037e+04,1.053471314284607979e+04,1.054232682681787264e+04,9.557636412506411943e+03,1.054255489767830113e+04
